ID Aliada,Tipificaciones,Promesa_de_Pago,Ya_Pagaron,Buzon
433433335980,3. Contacto no definido,0,0,0
433433335045,3. Contacto no definido,0,0,0
433433335085,3. Contacto no definido,0,0,0
433433335090,3. Contacto no definido,0,0,0
433433335005,3. Contacto no definido,0,0,0
433433335014,3. Contacto no definido,0,0,0
433433335177,3. Contacto no definido,0,0,0
433433335172,3. Contacto no definido,0,0,0
433433335197,3. Contacto no definido,0,0,0
433433335198,3. Contacto no definido,0,0,0
433433335190,3. Contacto no definido,0,0,0
433433335121,3. Contacto no definido,0,0,0
433433335257,3. Contacto no definido,0,0,0
433433335260,3. Contacto no definido,0,0,0
433433335284,3. Contacto no definido,0,0,0
433433335280,3. Contacto no definido,0,0,0
433433336346,3. Contacto no definido,0,0,0
433433336361,3. Contacto no definido,0,0,0
433433330496,3. Contacto no definido,0,0,0
433433336312,3. Contacto no definido,0,0,0
433433336321,3. Contacto no definido,0,0,0
433433336458,3. Contacto no definido,0,0,0
433433336464,3. Contacto no definido,0,0,0
433433338061,3. Contacto no definido,0,0,0
433433338143,3. Contacto no definido,0,0,0
433433339810,3. Contacto no definido,0,0,0
433433339143,3. Contacto no definido,0,0,0
433433336488,3. Contacto no definido,0,0,0
433433336496,3. Contacto no definido,0,0,0
433433336412,3. Contacto no definido,0,0,0
433433333386,3. Contacto no definido,0,0,0
433433333387,3. Contacto no definido,0,0,0
433433334714,3. Contacto no definido,0,0,0
433433338415,3. Contacto no definido,0,0,0
433433336545,3. Contacto no definido,0,0,0
433433333396,3. Contacto no definido,0,0,0
433433333390,3. Contacto no definido,0,0,0
433433338645,2. Usuario colgo la llamada,0,0,1
433433338693,2. Usuario colgo la llamada,0,0,1
433433336584,3. Contacto no definido,0,0,0
433433338874,3. Contacto no definido,0,0,0
433433336595,3. Contacto no definido,0,0,0
433433336599,3. Contacto no definido,0,0,0
433433336591,3. Contacto no definido,0,0,0
433433333301,3. Contacto no definido,0,0,0
433433333319,3. Contacto no definido,0,0,0
433433333326,3. Contacto no definido,0,0,0
433433338909,3. Contacto no definido,0,0,0
433433338911,3. Contacto no definido,0,0,0
433433336502,3. Contacto no definido,0,0,0
433433338176,3. Contacto no definido,0,0,0
433433336513,3. Contacto no definido,0,0,0
433433336665,3. Contacto no definido,0,0,0
433433336676,3. Contacto no definido,0,0,0
433433336682,3. Contacto no definido,0,0,0
433433333439,3. Contacto no definido,0,0,0
433433334949,3. Contacto no definido,0,0,0
433433335175,3. Contacto no definido,0,0,0
433433336690,3. Contacto no definido,0,0,0
433433338962,3. Contacto no definido,0,0,0
433433338008,3. Contacto no definido,0,0,0
433433336755,3. Contacto no definido,0,0,0
433433333453,3. Contacto no definido,0,0,0
433433333495,3. Contacto no definido,0,0,0
433433333497,3. Contacto no definido,0,0,0
433433337311,2. Usuario colgo la llamada,0,0,1
433433334650,3. Contacto no definido,0,0,0
433433336767,3. Contacto no definido,0,0,0
433433336789,3. Contacto no definido,0,0,0
433433336792,3. Contacto no definido,0,0,0
433433336703,3. Contacto no definido,0,0,0
433433336702,3. Contacto no definido,0,0,0
433433336833,3. Contacto no definido,0,0,0
433433334791,3. Contacto no definido,0,0,0
433433336837,3. Contacto no definido,0,0,0
433433333400,3. Contacto no definido,0,0,0
433433333534,3. Contacto no definido,0,0,0
433433333552,3. Contacto no definido,0,0,0
433433334550,3. Contacto no definido,0,0,0
433433336854,3. Contacto no definido,0,0,0
433433336395,3. Contacto no definido,0,0,0
433433336449,3. Contacto no definido,0,0,0
433433336461,3. Contacto no definido,0,0,0
433433336828,3. Contacto no definido,0,0,0
433433336637,3. Contacto no definido,0,0,0
433433336608,3. Contacto no definido,0,0,0
433433336964,3. Contacto no definido,0,0,0
433433333511,3. Contacto no definido,0,0,0
433433333635,3. Contacto no definido,0,0,0
433433333649,3. Contacto no definido,0,0,0
433433333685,3. Contacto no definido,0,0,0
433433333689,3. Contacto no definido,0,0,0
433433334135,3. Contacto no definido,0,0,0
433433334152,3. Contacto no definido,0,0,0
433433334276,3. Contacto no definido,0,0,0
433433335498,3. Contacto no definido,0,0,0
433433338551,3. Contacto no definido,0,0,0
433433338613,3. Contacto no definido,0,0,0
433433338760,3. Contacto no definido,0,0,0
433433336010,3. Contacto no definido,0,0,0
433433333629,3. Contacto no definido,0,0,0
433433333733,3. Contacto no definido,0,0,0
433433333746,3. Contacto no definido,0,0,0
433433333785,3. Contacto no definido,0,0,0
433433333796,3. Contacto no definido,0,0,0
433433335631,3. Contacto no definido,0,0,0
433433335857,3. Contacto no definido,0,0,0
433433338701,3. Contacto no definido,0,0,0
433433336107,3. Contacto no definido,0,0,0
433433336101,3. Contacto no definido,0,0,0
433433336231,3. Contacto no definido,0,0,0
433433333877,3. Contacto no definido,0,0,0
433433333887,3. Contacto no definido,0,0,0
433433333889,3. Contacto no definido,0,0,0
433433335047,3. Contacto no definido,0,0,0
433433335069,3. Contacto no definido,0,0,0
433433335158,3. Contacto no definido,0,0,0
433433336274,3. Contacto no definido,0,0,0
433433336280,3. Contacto no definido,0,0,0
433433336291,3. Contacto no definido,0,0,0
433433336202,3. Contacto no definido,0,0,0
433433338159,3. Contacto no definido,0,0,0
433433337324,3. Contacto no definido,0,0,0
433433333969,3. Contacto no definido,0,0,0
433433333991,3. Contacto no definido,0,0,0
433433336278,3. Contacto no definido,0,0,0
433433337054,3. Contacto no definido,0,0,0
433433338126,3. Contacto no definido,0,0,0
433433337326,3. Contacto no definido,0,0,0
433433338261,3. Contacto no definido,0,0,0
433433337482,3. Contacto no definido,0,0,0
433433339444,3. Contacto no definido,0,0,0
433433337420,3. Contacto no definido,0,0,0
433433333907,3. Contacto no definido,0,0,0
433433333918,3. Contacto no definido,0,0,0
433433333046,3. Contacto no definido,0,0,0
433433333047,3. Contacto no definido,0,0,0
433433333060,3. Contacto no definido,0,0,0
433433338688,3. Contacto no definido,0,0,0
433433338058,3. Contacto no definido,0,0,0
433433339478,3. Contacto no definido,0,0,0
433433337537,3. Contacto no definido,0,0,0
433433337579,3. Contacto no definido,0,0,0
433433339649,3. Contacto no definido,0,0,0
433433337514,3. Contacto no definido,0,0,0
433433337651,3. Contacto no definido,0,0,0
433433337666,3. Contacto no definido,0,0,0
433433333027,3. Contacto no definido,0,0,0
433433333160,3. Contacto no definido,0,0,0
433433333175,3. Contacto no definido,0,0,0
433433338246,3. Contacto no definido,0,0,0
433433339333,3. Contacto no definido,0,0,0
433433339339,3. Contacto no definido,0,0,0
433433339550,3. Contacto no definido,0,0,0
433433339776,3. Contacto no definido,0,0,0
433433339844,3. Contacto no definido,0,0,0
433433339867,2. Usuario colgo la llamada,0,0,1
433433339910,3. Contacto no definido,0,0,0
433433337745,3. Contacto no definido,0,0,0
433433337774,3. Contacto no definido,0,0,0
433433337776,3. Contacto no definido,0,0,0
433433337707,3. Contacto no definido,0,0,0
433433333172,3. Contacto no definido,0,0,0
433433333237,3. Contacto no definido,0,0,0
433433333247,3. Contacto no definido,0,0,0
433433334225,3. Contacto no definido,0,0,0
433433334226,3. Contacto no definido,0,0,0
433433335416,3. Contacto no definido,0,0,0
433433337081,2. Usuario colgo la llamada,0,0,1
433433338898,3. Contacto no definido,0,0,0
433433337862,3. Contacto no definido,0,0,0
433433339176,3. Contacto no definido,0,0,0
433433337936,3. Contacto no definido,0,0,0
433433337085,2. Usuario colgo la llamada,0,0,1
433433333273,3. Contacto no definido,0,0,0
433433333291,3. Contacto no definido,0,0,0
433433334332,3. Contacto no definido,0,0,0
433433334346,3. Contacto no definido,0,0,0
433433334347,3. Contacto no definido,0,0,0
433433339813,3. Contacto no definido,0,0,0
433433339092,3. Contacto no definido,0,0,0
433433335488,3. Contacto no definido,0,0,0
433433330402,3. Contacto no definido,0,0,0
433433339121,3. Contacto no definido,0,0,0
433433337183,3. Contacto no definido,0,0,0
433433337253,3. Contacto no definido,0,0,0
433433334359,3. Contacto no definido,0,0,0
433433334378,3. Contacto no definido,0,0,0
433433334389,3. Contacto no definido,0,0,0
433433334381,3. Contacto no definido,0,0,0
433433333595,3. Contacto no definido,0,0,0
433433333974,3. Contacto no definido,0,0,0
433433333171,3. Contacto no definido,0,0,0
433433333188,3. Contacto no definido,0,0,0
433433334361,3. Contacto no definido,0,0,0
433433337272,3. Contacto no definido,0,0,0
433433338993,3. Contacto no definido,0,0,0
433433338356,3. Contacto no definido,0,0,0
433433334451,3. Contacto no definido,0,0,0
433433334476,3. Contacto no definido,0,0,0
433433334597,3. Contacto no definido,0,0,0
433433334668,3. Contacto no definido,0,0,0
433433334905,3. Contacto no definido,0,0,0
433433333178,3. Contacto no definido,0,0,0
433433334317,3. Contacto no definido,0,0,0
433433338397,2. Usuario colgo la llamada,0,0,1
433433334737,3. Contacto no definido,0,0,0
433433336188,3. Contacto no definido,0,0,0
433433338448,3. Contacto no definido,0,0,0
433433338487,3. Contacto no definido,0,0,0
433433334490,5. Otro,0,0,0
433433334425,3. Contacto no definido,0,0,0
433433334219,3. Contacto no definido,0,0,0
433433338542,3. Contacto no definido,0,0,0
433433338590,3. Contacto no definido,0,0,0
433433338560,3. Contacto no definido,0,0,0
433433338774,3. Contacto no definido,0,0,0
433433338831,3. Contacto no definido,0,0,0
433433338846,3. Contacto no definido,0,0,0
433433338500,3. Contacto no definido,0,0,0
433433334554,3. Contacto no definido,0,0,0
433433334507,3. Contacto no definido,0,0,0
433433335079,3. Contacto no definido,0,0,0
433433335070,3. Contacto no definido,0,0,0
433433337899,3. Contacto no definido,0,0,0
433433338669,3. Contacto no definido,0,0,0
433433338698,2. Usuario colgo la llamada,0,0,1
433433338752,3. Contacto no definido,0,0,0
433433338154,3. Contacto no definido,0,0,0
433433338230,3. Contacto no definido,0,0,0
433433339544,3. Contacto no definido,0,0,0
433433338999,2. Usuario colgo la llamada,0,0,1
433433338040,3. Contacto no definido,0,0,0
433433334637,3. Contacto no definido,0,0,0
433433334660,2. Usuario colgo la llamada,0,0,1
433433334676,3. Contacto no definido,0,0,0
433433334681,3. Contacto no definido,0,0,0
433433334693,3. Contacto no definido,0,0,0
433433334699,3. Contacto no definido,0,0,0
433433336523,3. Contacto no definido,0,0,0
433433336609,3. Contacto no definido,0,0,0
433433334319,3. Contacto no definido,0,0,0
433433334573,2. Usuario colgo la llamada,0,0,1
433433339895,3. Contacto no definido,0,0,0
433433339015,3. Contacto no definido,0,0,0
433433339145,3. Contacto no definido,0,0,0
433433334692,2. Usuario colgo la llamada,0,0,1
433433334735,3. Contacto no definido,0,0,0
433433334739,3. Contacto no definido,0,0,0
433433336052,3. Contacto no definido,0,0,0
433433336237,3. Contacto no definido,0,0,0
433433337880,3. Contacto no definido,0,0,0
433433338340,3. Contacto no definido,0,0,0
433433338674,2. Usuario colgo la llamada,0,0,1
433433334994,3. Contacto no definido,0,0,0
433433334071,3. Contacto no definido,0,0,0
433433335385,3. Contacto no definido,0,0,0
433433335137,3. Contacto no definido,0,0,0
433433330366,3. Contacto no definido,0,0,0
433433334755,5. Otro,0,0,0
433433334774,5. Otro,0,0,0
433433334777,3. Contacto no definido,0,0,0
433433334703,3. Contacto no definido,0,0,0
433433338728,3. Contacto no definido,0,0,0
433433338118,3. Contacto no definido,0,0,0
433433339733,2. Usuario colgo la llamada,0,0,1
433433339751,3. Contacto no definido,0,0,0
433433336426,3. Contacto no definido,0,0,0
433433336922,3. Contacto no definido,0,0,0
433433336114,3. Contacto no definido,0,0,0
433433338792,3. Contacto no definido,0,0,0
433433333686,3. Contacto no definido,0,0,0
433433338905,3. Contacto no definido,0,0,0
433433334915,3. Contacto no definido,0,0,0
433433334716,3. Contacto no definido,0,0,0
433433330363,3. Contacto no definido,0,0,0
433433334421,3. Contacto no definido,0,0,0
433433338184,3. Contacto no definido,0,0,0
433433338882,3. Contacto no definido,0,0,0
433433338083,4. Cliente Ya Pago,0,1,0
433433339606,3. Contacto no definido,0,0,0
433433334819,3. Contacto no definido,0,0,0
433433335918,3. Contacto no definido,0,0,0
433433337620,3. Contacto no definido,0,0,0
433433338520,3. Contacto no definido,0,0,0
433433336859,3. Contacto no definido,0,0,0
433433334645,3. Contacto no definido,0,0,0
433433330582,3. Contacto no definido,0,0,0
433433334934,3. Contacto no definido,0,0,0
433433334956,3. Contacto no definido,0,0,0
433433334957,3. Contacto no definido,0,0,0
433433334950,3. Contacto no definido,0,0,0
433433334975,3. Contacto no definido,0,0,0
433433334971,3. Contacto no definido,0,0,0
433433334985,3. Contacto no definido,0,0,0
433433335173,3. Contacto no definido,0,0,0
433433336666,3. Contacto no definido,0,0,0
433433336098,3. Contacto no definido,0,0,0
433433333432,3. Contacto no definido,0,0,0
433433335489,3. Contacto no definido,0,0,0
433433330667,3. Contacto no definido,0,0,0
433433330651,2. Usuario colgo la llamada,0,0,1
433433338289,3. Contacto no definido,0,0,0
433433339482,3. Contacto no definido,0,0,0
433433330686,3. Contacto no definido,0,0,0
433433330519,1. Promesa de pago,1,0,0
433433334908,3. Contacto no definido,0,0,0
433433334909,3. Contacto no definido,0,0,0
433433334900,3. Contacto no definido,0,0,0
433433339120,3. Contacto no definido,0,0,0
433433334928,3. Contacto no definido,0,0,0
433433334044,3. Contacto no definido,0,0,0
433433338886,3. Contacto no definido,0,0,0
433433335621,3. Contacto no definido,0,0,0
433433338903,3. Contacto no definido,0,0,0
433433338125,3. Contacto no definido,0,0,0
433433334069,5. Otro,0,0,0
433433334083,3. Contacto no definido,0,0,0
433433339641,3. Contacto no definido,0,0,0
433433339701,3. Contacto no definido,0,0,0
433433339985,3. Contacto no definido,0,0,0
433433339269,3. Contacto no definido,0,0,0
433433334003,3. Contacto no definido,0,0,0
433433334134,3. Contacto no definido,0,0,0
433433334131,3. Contacto no definido,0,0,0
433433334148,3. Contacto no definido,0,0,0
433433334182,3. Contacto no definido,0,0,0
433433334110,3. Contacto no definido,0,0,0
433433335364,3. Contacto no definido,0,0,0
433433335365,3. Contacto no definido,0,0,0
433433335366,3. Contacto no definido,0,0,0
433433335367,3. Contacto no definido,0,0,0
433433335361,3. Contacto no definido,0,0,0
433433335378,3. Contacto no definido,0,0,0
433433335388,3. Contacto no definido,0,0,0
433433335382,3. Contacto no definido,0,0,0
433433335398,3. Contacto no definido,0,0,0
433433335300,3. Contacto no definido,0,0,0
433433335315,3. Contacto no definido,0,0,0
433433335312,3. Contacto no definido,0,0,0
433433335320,3. Contacto no definido,0,0,0
433433335455,3. Contacto no definido,0,0,0
433433335473,3. Contacto no definido,0,0,0
433433335478,2. Usuario colgo la llamada,0,0,1
433433335482,3. Contacto no definido,0,0,0
433433335409,3. Contacto no definido,0,0,0
433433335413,3. Contacto no definido,0,0,0
433433335538,3. Contacto no definido,0,0,0
433433335530,3. Contacto no definido,0,0,0
433433335531,3. Contacto no definido,0,0,0
433433335547,3. Contacto no definido,0,0,0
433433335540,3. Contacto no definido,0,0,0
433433335542,3. Contacto no definido,0,0,0
433433335594,3. Contacto no definido,0,0,0
433433335516,3. Contacto no definido,0,0,0
433433335635,3. Contacto no definido,0,0,0
433433335647,3. Contacto no definido,0,0,0
433433335652,3. Contacto no definido,0,0,0
433433335666,3. Contacto no definido,0,0,0
433433335668,3. Contacto no definido,0,0,0
433433335739,3. Contacto no definido,0,0,0
433433335730,3. Contacto no definido,0,0,0
433433335763,3. Contacto no definido,0,0,0
433433335761,3. Contacto no definido,0,0,0
433433335774,3. Contacto no definido,0,0,0
433433335778,3. Contacto no definido,0,0,0
433433335782,3. Contacto no definido,0,0,0
433433335706,3. Contacto no definido,0,0,0
433433335719,3. Contacto no definido,0,0,0
433433335723,3. Contacto no definido,0,0,0
433433335722,2. Usuario colgo la llamada,0,0,1
433433335856,3. Contacto no definido,0,0,0
433433335889,3. Contacto no definido,0,0,0
433433335808,3. Contacto no definido,0,0,0
433433335980,3. Contacto no definido,0,0,0
433433335045,3. Contacto no definido,0,0,0
433433335085,3. Contacto no definido,0,0,0
433433335090,3. Contacto no definido,0,0,0
433433335005,3. Contacto no definido,0,0,0
433433335014,3. Contacto no definido,0,0,0
433433335177,3. Contacto no definido,0,0,0
433433335172,3. Contacto no definido,0,0,0
433433335197,3. Contacto no definido,0,0,0
433433335198,3. Contacto no definido,0,0,0
433433335190,3. Contacto no definido,0,0,0
433433335121,3. Contacto no definido,0,0,0
433433335257,3. Contacto no definido,0,0,0
433433335260,3. Contacto no definido,0,0,0
433433335284,3. Contacto no definido,0,0,0
433433335280,3. Contacto no definido,0,0,0
433433336346,3. Contacto no definido,0,0,0
433433336361,3. Contacto no definido,0,0,0
433433336312,3. Contacto no definido,0,0,0
433433336321,3. Contacto no definido,0,0,0
433433336458,3. Contacto no definido,0,0,0
433433336464,3. Contacto no definido,0,0,0
433433336488,3. Contacto no definido,0,0,0
433433336496,3. Contacto no definido,0,0,0
433433336412,3. Contacto no definido,0,0,0
433433330496,3. Contacto no definido,0,0,0
433433336545,3. Contacto no definido,0,0,0
433433338061,3. Contacto no definido,0,0,0
433433338143,3. Contacto no definido,0,0,0
433433339810,3. Contacto no definido,0,0,0
433433339143,3. Contacto no definido,0,0,0
433433336584,3. Contacto no definido,0,0,0
433433336595,3. Contacto no definido,0,0,0
433433336599,3. Contacto no definido,0,0,0
433433336591,3. Contacto no definido,0,0,0
433433334714,3. Contacto no definido,0,0,0
433433338415,3. Contacto no definido,0,0,0
433433336502,3. Contacto no definido,0,0,0
433433336513,3. Contacto no definido,0,0,0
433433336665,3. Contacto no definido,0,0,0
433433336676,3. Contacto no definido,0,0,0
433433336682,3. Contacto no definido,0,0,0
433433338645,3. Contacto no definido,0,0,0
433433338693,2. Usuario colgo la llamada,0,0,1
433433338874,3. Contacto no definido,0,0,0
433433336690,3. Contacto no definido,0,0,0
433433336755,3. Contacto no definido,0,0,0
433433338909,3. Contacto no definido,0,0,0
433433338911,3. Contacto no definido,0,0,0
433433338176,3. Contacto no definido,0,0,0
433433337311,3. Contacto no definido,0,0,0
433433334650,3. Contacto no definido,0,0,0
433433336767,3. Contacto no definido,0,0,0
433433336789,3. Contacto no definido,0,0,0
433433336792,3. Contacto no definido,0,0,0
433433336703,2. Usuario colgo la llamada,0,0,1
433433336702,3. Contacto no definido,0,0,0
433433336833,3. Contacto no definido,0,0,0
433433336837,3. Contacto no definido,0,0,0
433433334949,3. Contacto no definido,0,0,0
433433335175,3. Contacto no definido,0,0,0
433433338962,3. Contacto no definido,0,0,0
433433338008,3. Contacto no definido,0,0,0
433433334550,3. Contacto no definido,0,0,0
433433336854,3. Contacto no definido,0,0,0
433433336828,3. Contacto no definido,0,0,0
433433336964,3. Contacto no definido,0,0,0
433433334791,3. Contacto no definido,0,0,0
433433334135,3. Contacto no definido,0,0,0
433433334152,3. Contacto no definido,0,0,0
433433334276,3. Contacto no definido,0,0,0
433433335498,3. Contacto no definido,0,0,0
433433336010,3. Contacto no definido,0,0,0
433433336395,3. Contacto no definido,0,0,0
433433336449,3. Contacto no definido,0,0,0
433433336461,3. Contacto no definido,0,0,0
433433336637,3. Contacto no definido,0,0,0
433433336608,3. Contacto no definido,0,0,0
433433335631,3. Contacto no definido,0,0,0
433433335857,3. Contacto no definido,0,0,0
433433336107,3. Contacto no definido,0,0,0
433433336101,3. Contacto no definido,0,0,0
433433336231,3. Contacto no definido,0,0,0
433433338551,3. Contacto no definido,0,0,0
433433338613,3. Contacto no definido,0,0,0
433433338760,3. Contacto no definido,0,0,0
433433335047,3. Contacto no definido,0,0,0
433433335069,3. Contacto no definido,0,0,0
433433335158,3. Contacto no definido,0,0,0
433433336274,3. Contacto no definido,0,0,0
433433336280,3. Contacto no definido,0,0,0
433433336291,3. Contacto no definido,0,0,0
433433336202,3. Contacto no definido,0,0,0
433433337324,3. Contacto no definido,0,0,0
433433338701,3. Contacto no definido,0,0,0
433433336278,3. Contacto no definido,0,0,0
433433337054,3. Contacto no definido,0,0,0
433433337326,3. Contacto no definido,0,0,0
433433337482,3. Contacto no definido,0,0,0
433433337420,3. Contacto no definido,0,0,0
433433338159,3. Contacto no definido,0,0,0
433433338688,3. Contacto no definido,0,0,0
433433338058,3. Contacto no definido,0,0,0
433433337537,3. Contacto no definido,0,0,0
433433337579,3. Contacto no definido,0,0,0
433433337514,3. Contacto no definido,0,0,0
433433337651,3. Contacto no definido,0,0,0
433433337666,3. Contacto no definido,0,0,0
433433338126,3. Contacto no definido,0,0,0
433433338261,3. Contacto no definido,0,0,0
433433339444,3. Contacto no definido,0,0,0
433433338246,3. Contacto no definido,0,0,0
433433339333,3. Contacto no definido,0,0,0
433433339339,2. Usuario colgo la llamada,0,0,1
433433339550,3. Contacto no definido,0,0,0
433433337745,3. Contacto no definido,0,0,0
433433337774,3. Contacto no definido,0,0,0
433433337776,3. Contacto no definido,0,0,0
433433337707,3. Contacto no definido,0,0,0
433433339478,3. Contacto no definido,0,0,0
433433339649,3. Contacto no definido,0,0,0
433433334225,3. Contacto no definido,0,0,0
433433334226,3. Contacto no definido,0,0,0
433433335416,3. Contacto no definido,0,0,0
433433337081,3. Contacto no definido,0,0,0
433433338898,3. Contacto no definido,0,0,0
433433337862,3. Contacto no definido,0,0,0
433433337936,3. Contacto no definido,0,0,0
433433337085,2. Usuario colgo la llamada,0,0,1
433433339776,3. Contacto no definido,0,0,0
433433339844,3. Contacto no definido,0,0,0
433433339867,3. Contacto no definido,0,0,0
433433339910,3. Contacto no definido,0,0,0
433433339813,3. Contacto no definido,0,0,0
433433339092,3. Contacto no definido,0,0,0
433433335488,2. Usuario colgo la llamada,0,0,1
433433330402,3. Contacto no definido,0,0,0
433433337183,3. Contacto no definido,0,0,0
433433337253,3. Contacto no definido,0,0,0
433433339176,3. Contacto no definido,0,0,0
433433333595,3. Contacto no definido,0,0,0
433433333974,2. Usuario colgo la llamada,0,0,1
433433333171,3. Contacto no definido,0,0,0
433433333188,3. Contacto no definido,0,0,0
433433334361,3. Contacto no definido,0,0,0
433433337272,3. Contacto no definido,0,0,0
433433338356,3. Contacto no definido,0,0,0
433433339121,3. Contacto no definido,0,0,0
433433334476,3. Contacto no definido,0,0,0
433433334597,3. Contacto no definido,0,0,0
433433334668,3. Contacto no definido,0,0,0
433433334905,3. Contacto no definido,0,0,0
433433338397,2. Usuario colgo la llamada,0,0,1
433433338448,5. Otro,0,0,0
433433338487,2. Usuario colgo la llamada,0,0,1
433433338993,3. Contacto no definido,0,0,0
433433334219,3. Contacto no definido,0,0,0
433433338542,3. Contacto no definido,0,0,0
433433338560,3. Contacto no definido,0,0,0
433433338500,3. Contacto no definido,0,0,0
433433333178,5. Otro,0,0,0
433433334317,3. Contacto no definido,0,0,0
433433334737,3. Contacto no definido,0,0,0
433433336188,3. Contacto no definido,0,0,0
433433335079,3. Contacto no definido,0,0,0
433433335070,3. Contacto no definido,0,0,0
433433338669,3. Contacto no definido,0,0,0
433433338698,5. Otro,0,0,0
433433338752,3. Contacto no definido,0,0,0
433433338999,3. Contacto no definido,0,0,0
433433338040,3. Contacto no definido,0,0,0
433433338590,3. Contacto no definido,0,0,0
433433338774,3. Contacto no definido,0,0,0
433433338831,3. Contacto no definido,0,0,0
433433338846,3. Contacto no definido,0,0,0
433433336523,3. Contacto no definido,0,0,0
433433336609,3. Contacto no definido,0,0,0
433433337899,3. Contacto no definido,0,0,0
433433338154,3. Contacto no definido,0,0,0
433433338230,3. Contacto no definido,0,0,0
433433339544,3. Contacto no definido,0,0,0
433433336052,3. Contacto no definido,0,0,0
433433336237,3. Contacto no definido,0,0,0
433433337880,3. Contacto no definido,0,0,0
433433338340,3. Contacto no definido,0,0,0
433433338674,3. Contacto no definido,0,0,0
433433334319,3. Contacto no definido,0,0,0
433433334573,2. Usuario colgo la llamada,0,0,1
433433339895,3. Contacto no definido,0,0,0
433433339015,3. Contacto no definido,0,0,0
433433339145,3. Contacto no definido,0,0,0
433433338728,3. Contacto no definido,0,0,0
433433338118,3. Contacto no definido,0,0,0
433433339733,3. Contacto no definido,0,0,0
433433339751,3. Contacto no definido,0,0,0
433433334994,3. Contacto no definido,0,0,0
433433334071,3. Contacto no definido,0,0,0
433433335385,3. Contacto no definido,0,0,0
433433335137,3. Contacto no definido,0,0,0
433433330366,3. Contacto no definido,0,0,0
433433333686,3. Contacto no definido,0,0,0
433433338905,3. Contacto no definido,0,0,0
433433334915,3. Contacto no definido,0,0,0
433433330363,3. Contacto no definido,0,0,0
433433334421,3. Contacto no definido,0,0,0
433433336426,3. Contacto no definido,0,0,0
433433336922,3. Contacto no definido,0,0,0
433433336114,3. Contacto no definido,0,0,0
433433338792,3. Contacto no definido,0,0,0
433433338882,3. Contacto no definido,0,0,0
433433338083,3. Contacto no definido,0,0,0
433433339606,3. Contacto no definido,0,0,0
433433335918,3. Contacto no definido,0,0,0
433433337620,3. Contacto no definido,0,0,0
433433338520,3. Contacto no definido,0,0,0
433433338184,3. Contacto no definido,0,0,0
433433330582,3. Contacto no definido,0,0,0
433433336859,2. Usuario colgo la llamada,0,0,1
433433334645,3. Contacto no definido,0,0,0
433433330667,3. Contacto no definido,0,0,0
433433330651,1. Promesa de pago,1,0,0
433433338289,3. Contacto no definido,0,0,0
433433339482,3. Contacto no definido,0,0,0
433433330686,3. Contacto no definido,0,0,0
433433330519,3. Contacto no definido,0,0,0
433433335173,3. Contacto no definido,0,0,0
433433336666,3. Contacto no definido,0,0,0
433433336098,3. Contacto no definido,0,0,0
433433333432,3. Contacto no definido,0,0,0
433433335489,3. Contacto no definido,0,0,0
433433339120,3. Contacto no definido,0,0,0
433433338886,3. Contacto no definido,0,0,0
433433335621,3. Contacto no definido,0,0,0
433433338903,3. Contacto no definido,0,0,0
433433338125,3. Contacto no definido,0,0,0
433433339641,3. Contacto no definido,0,0,0
433433339701,3. Contacto no definido,0,0,0
433433339985,3. Contacto no definido,0,0,0
433433339269,3. Contacto no definido,0,0,0
433433333386,3. Contacto no definido,0,0,0
433433333387,3. Contacto no definido,0,0,0
433433333396,3. Contacto no definido,0,0,0
433433333390,3. Contacto no definido,0,0,0
433433333301,3. Contacto no definido,0,0,0
433433333319,3. Contacto no definido,0,0,0
433433333326,3. Contacto no definido,0,0,0
433433333439,3. Contacto no definido,0,0,0
433433333453,3. Contacto no definido,0,0,0
433433333495,3. Contacto no definido,0,0,0
433433333497,3. Contacto no definido,0,0,0
433433333400,3. Contacto no definido,0,0,0
433433333534,3. Contacto no definido,0,0,0
433433333552,3. Contacto no definido,0,0,0
433433333511,3. Contacto no definido,0,0,0
433433333635,3. Contacto no definido,0,0,0
433433333649,3. Contacto no definido,0,0,0
433433333685,3. Contacto no definido,0,0,0
433433333689,3. Contacto no definido,0,0,0
433433333629,3. Contacto no definido,0,0,0
433433333733,3. Contacto no definido,0,0,0
433433333746,3. Contacto no definido,0,0,0
433433333785,3. Contacto no definido,0,0,0
433433333796,3. Contacto no definido,0,0,0
433433333877,3. Contacto no definido,0,0,0
433433333887,3. Contacto no definido,0,0,0
433433333889,3. Contacto no definido,0,0,0
433433333969,3. Contacto no definido,0,0,0
433433333991,3. Contacto no definido,0,0,0
433433333907,3. Contacto no definido,0,0,0
433433333918,3. Contacto no definido,0,0,0
433433333046,3. Contacto no definido,0,0,0
433433333047,3. Contacto no definido,0,0,0
433433333060,3. Contacto no definido,0,0,0
433433333027,3. Contacto no definido,0,0,0
433433333160,3. Contacto no definido,0,0,0
433433333175,3. Contacto no definido,0,0,0
433433333172,3. Contacto no definido,0,0,0
433433333237,3. Contacto no definido,0,0,0
433433333247,3. Contacto no definido,0,0,0
433433333273,3. Contacto no definido,0,0,0
433433333291,3. Contacto no definido,0,0,0
433433334332,3. Contacto no definido,0,0,0
433433334346,3. Contacto no definido,0,0,0
433433334347,3. Contacto no definido,0,0,0
433433334359,3. Contacto no definido,0,0,0
433433334378,3. Contacto no definido,0,0,0
